"CO_ANO";"SUBSTANCIA";"NO_PAIS";"IMP_FOB.x";"QUANTIDADE_TON";"percentual_PAIS"
"2017";"Manganês";"Bulgária";1386665;436,4;0,494
"2017";"Manganês";"Canadá";5736;6,804;0,002
"2017";"Manganês";"China";40313599;16676,031;14,372
"2017";"Manganês";"Cingapura";3974236;545,251;1,417
"2017";"Manganês";"Colômbia";33985159;8142,96;12,116
"2017";"Manganês";"Coreia do Sul";2988826;1632,77;1,065
"2017";"Manganês";"Dinamarca";16;0;0
"2017";"Manganês";"Eslovênia";13919;3,25;0,005
"2017";"Manganês";"Espanha";5283514;3814,944;1,884
"2017";"Manganês";"Estados Unidos";4441650;697,327;1,583
"2017";"Manganês";"Filipinas";2800;0,05;0,001
"2017";"Manganês";"França";107916;41,522;0,038
"2017";"Manganês";"Hong Kong";5960364;2827,058;2,125
"2017";"Manganês";"Índia";107257023;39840,228;38,237
"2017";"Manganês";"Indonésia";2678290;530,789;0,955
"2017";"Manganês";"Japão";69468;26,478;0,025
"2017";"Manganês";"Luxemburgo";458090;250;0,163
"2017";"Manganês";"Malásia";1728697;433,939;0,616
"2017";"Manganês";"Marrocos";613;0,007;0
"2017";"Manganês";"México";1291626;848,01;0,46
"2017";"Manganês";"Noruega";33528178;19645,006;11,953
"2017";"Manganês";"Países Baixos (Holanda)";430327;144,027;0,153
"2017";"Manganês";"Panamá";42936;8,68;0,015
"2017";"Manganês";"Polônia";79988;19,06;0,029
"2017";"Manganês";"Reino Unido";912476;488,41;0,325
"2017";"Manganês";"Suécia";245;0,002;0
"2017";"Manganês";"Suíça";145187;30,502;0,052
"2017";"Manganês";"Tailândia";3771277;501,929;1,344
"2017";"Manganês";"Taiwan (Formosa)";327;0,285;0
"2017";"Manganês";"Uruguai";5;0;0
"2017";"Manganês";"Vietnã";1647503;487,651;0,587
"2018";"Manganês";"África do Sul";17336830;43419,102;5,752
"2018";"Manganês";"Alemanha";537769;231,18;0,178
"2018";"Manganês";"Austrália";54;0,002;0
"2018";"Manganês";"Áustria";35;0;0
"2018";"Manganês";"Bélgica";897987;204,442;0,298
"2018";"Manganês";"Bolívia";5796;504,01;0,002
"2018";"Manganês";"Brasil";29;0;0
"2018";"Manganês";"Bulgária";1878692;564,6;0,623
"2018";"Manganês";"Canadá";2765;0,027;0,001
"2018";"Manganês";"China";69142546;25037,698;22,939
"2018";"Manganês";"Cingapura";4778830;598,835;1,585
"2018";"Manganês";"Colômbia";41565435;10280,328;13,79
"2018";"Manganês";"Coreia do Sul";1729504;824,897;0,574
"2018";"Manganês";"Dinamarca";28;0,024;0
"2018";"Manganês";"Espanha";222163;77,152;0,074
"2018";"Manganês";"Estados Unidos";4312732;794,916;1,431
"2018";"Manganês";"França";1434242;744,492;0,476
"2018";"Manganês";"Hong Kong";7614857;3131,389;2,526
"2018";"Manganês";"Índia";100273131;35830,615;33,267
"2018";"Manganês";"Indonésia";2855086;484,916;0,947
"2018";"Manganês";"Israel";26;0,001;0
"2018";"Manganês";"Itália";562766;93,964;0,187
"2018";"Manganês";"Japão";73038;3,913;0,024
"2018";"Manganês";"Malásia";3128618;401,68;1,038
"2018";"Manganês";"Marrocos";442;0,006;0
"2018";"Manganês";"México";238392;208;0,079
"2018";"Manganês";"Mongólia";184;0;0
"2018";"Manganês";"Noruega";37631019;21365,186;12,485
"2018";"Manganês";"Países Baixos (Holanda)";81;0,48;0
"2018";"Manganês";"Peru";95;1,09;0
"2018";"Manganês";"Polônia";27111;4,67;0,009
"2018";"Manganês";"Reino Unido";72382;27,081;0,024
"2018";"Manganês";"Suécia";22425;7,013;0,007
"2018";"Manganês";"Suíça";822;0;0
"2018";"Manganês";"Tailândia";3510831;458,617;1,165
"2018";"Manganês";"Taiwan (Formosa)";14064;1,74;0,005
"2018";"Manganês";"Tcheca, República";64;0;0
"2018";"Manganês";"Vietnã";1546706;444,96;0,513
"2016";"Materiais Radioativos";"África do Sul";4450220;0;9,242
"2016";"Materiais Radioativos";"Alemanha";23527742;9,467;48,862
"2016";"Materiais Radioativos";"Argentina";2890500;0;6,003
"2016";"Materiais Radioativos";"Bélgica";43678;0,04;0,091
"2016";"Materiais Radioativos";"Brasil";3932;0,021;0,008
"2016";"Materiais Radioativos";"Canadá";5252950;0,056;10,909
"2016";"Materiais Radioativos";"China";2110;0,007;0,004
"2016";"Materiais Radioativos";"Estados Unidos";2120802;5,099;4,404
"2016";"Materiais Radioativos";"Finlândia";55368;0,029;0,115
"2016";"Materiais Radioativos";"França";11395;0;0,024
"2016";"Materiais Radioativos";"Índia";30;0;0
"2016";"Materiais Radioativos";"Itália";1929;0,405;0,004
"2016";"Materiais Radioativos";"Países Baixos (Holanda)";1904715;0,009;3,956
"2016";"Materiais Radioativos";"Polônia";418473;0,011;0,869
"2016";"Materiais Radioativos";"Reino Unido";875845;0,573;1,819
"2016";"Materiais Radioativos";"Rússia";5913134;0,04;12,28
"2016";"Materiais Radioativos";"Suíça";548173;0,005;1,138
"2016";"Materiais Radioativos";"Tcheca, República";130428;0,074;0,271
"2017";"Materiais Radioativos";"África do Sul";3629533;0;6,933
"2017";"Materiais Radioativos";"Alemanha";8871496;8,566;16,945
"2017";"Materiais Radioativos";"Argentina";3543666;0,001;6,769
"2017";"Materiais Radioativos";"Bélgica";46624;0,077;0,089
"2017";"Materiais Radioativos";"Canadá";2598916;0,016;4,964
"2017";"Materiais Radioativos";"China";1465;0,002;0,003
"2017";"Materiais Radioativos";"Estados Unidos";2085281;4,305;3,983
"2017";"Materiais Radioativos";"França";1900;0;0,004
"2017";"Materiais Radioativos";"Japão";5083;0,001;0,01
"2017";"Materiais Radioativos";"México";152;0;0
"2017";"Materiais Radioativos";"Noruega";2171140;0,115;4,147
"2017";"Materiais Radioativos";"Países Baixos (Holanda)";21557175;8,971;41,176
"2017";"Materiais Radioativos";"Polônia";473023;0,003;0,904
"2017";"Materiais Radioativos";"Reino Unido";938;0;0,002
"2017";"Materiais Radioativos";"Rússia";6668295;0,003;12,737
"2017";"Materiais Radioativos";"Suíça";625518;0,01;1,195
"2017";"Materiais Radioativos";"Tcheca, República";72750;0,07;0,139
"2017";"Materiais Radioativos";"Turquia";843;0,003;0,002
"2018";"Materiais Radioativos";"África do Sul";1112215;0;2,422
"2018";"Materiais Radioativos";"Alemanha";12567072;6,081;27,363
"2018";"Materiais Radioativos";"Argentina";385400;0;0,839
"2018";"Materiais Radioativos";"Bélgica";34093;0,077;0,074
"2018";"Materiais Radioativos";"Canadá";2042166;0,012;4,446
"2018";"Materiais Radioativos";"China";66797;0,004;0,145
"2018";"Materiais Radioativos";"Coreia do Sul";1767356;0,505;3,848
"2018";"Materiais Radioativos";"Estados Unidos";2388528;3,624;5,201
"2018";"Materiais Radioativos";"Finlândia";4945;0,003;0,011
"2018";"Materiais Radioativos";"França";12727;0,043;0,028
"2018";"Materiais Radioativos";"Itália";795;0,065;0,002
"2018";"Materiais Radioativos";"Noruega";3291368;0,172;7,166
"2018";"Materiais Radioativos";"Países Baixos (Holanda)";7648882;0,253;16,654
"2018";"Materiais Radioativos";"Polônia";503614;0;1,097
"2018";"Materiais Radioativos";"Reino Unido";5623669;4,378;12,245
"2018";"Materiais Radioativos";"Rússia";7397917;0,007;16,108
"2018";"Materiais Radioativos";"Suécia";184062;0,059;0,401
"2018";"Materiais Radioativos";"Suíça";846676;0,012;1,844
"2018";"Materiais Radioativos";"Tcheca, República";45203;0,018;0,098
"2018";"Materiais Radioativos";"Turquia";4126;0,003;0,009
"2016";"Mercúrio";"Alemanha";193880;185,034;8,086
"2016";"Mercúrio";"Áustria";5239;0,014;0,218
"2016";"Mercúrio";"Canadá";7318;0,009;0,305
"2016";"Mercúrio";"China";2778;0,945;0,116
"2016";"Mercúrio";"Dinamarca";27;0,01;0,001
"2016";"Mercúrio";"Espanha";1482;0,063;0,062
"2016";"Mercúrio";"Estados Unidos";1371138;19,611;57,184
"2016";"Mercúrio";"França";706;0,001;0,029
"2016";"Mercúrio";"Índia";22718;0,23;0,947
"2016";"Mercúrio";"Indonésia";82099;1,725;3,424
"2016";"Mercúrio";"Irlanda";50;0;0,002
"2016";"Mercúrio";"Itália";5660;2,207;0,236
"2016";"Mercúrio";"Japão";45775;1,04;1,909
"2016";"Mercúrio";"Lituânia";99;0;0,004
"2016";"Mercúrio";"México";16025;1,619;0,668
"2016";"Mercúrio";"Países Baixos (Holanda)";8416;0,019;0,351
"2016";"Mercúrio";"Portugal";71;0;0,003
"2016";"Mercúrio";"Reino Unido";286551;5,379;11,951
"2016";"Mercúrio";"Romênia";207776;7,235;8,665
"2016";"Mercúrio";"Suíça";139910;1,677;5,835
"2016";"Mercúrio";"Tcheca, República";29;0;0,001
"2017";"Mercúrio";"Alemanha";302565;1,016;22,073
"2017";"Mercúrio";"Áustria";1631;0,005;0,119
"2017";"Mercúrio";"Canadá";100;0;0,007
"2017";"Mercúrio";"China";5777;0,953;0,421
"2017";"Mercúrio";"Cingapura";77595;2,07;5,661
"2017";"Mercúrio";"Dinamarca";156;0,001;0,011
"2017";"Mercúrio";"Espanha";563;0,001;0,041
"2017";"Mercúrio";"Estados Unidos";301524;0,96;21,997
"2017";"Mercúrio";"França";316;0,003;0,023
"2017";"Mercúrio";"Índia";63107;0,43;4,604
"2017";"Mercúrio";"Japão";395656;10,006;28,864
"2017";"Mercúrio";"México";668;0,001;0,049
"2017";"Mercúrio";"Quirguistão";71983;1,863;5,251
"2017";"Mercúrio";"Reino Unido";3325;0,258;0,243
"2017";"Mercúrio";"Suíça";145614;1,337;10,623
"2017";"Mercúrio";"Tcheca, República";178;0;0,013
"2018";"Mercúrio";"Alemanha";5882;0,008;0,483
"2018";"Mercúrio";"Bélgica";607;0,001;0,05
"2018";"Mercúrio";"China";1480;0,066;0,121
"2018";"Mercúrio";"Cingapura";483;0,003;0,04
"2018";"Mercúrio";"Espanha";387;0;0,032
"2018";"Mercúrio";"Estados Unidos";14308;0,126;1,174
"2018";"Mercúrio";"França";19649;0,012;1,613
"2018";"Mercúrio";"Índia";55883;0,245;4,587
"2018";"Mercúrio";"Japão";566839;15,008;46,529
"2018";"Mercúrio";"México";546480;6,21;44,857
"2018";"Mercúrio";"Países Baixos (Holanda)";31;0,001;0,003
"2018";"Mercúrio";"Polônia";213;0;0,017
"2018";"Mercúrio";"Reino Unido";490;0,002;0,04
"2018";"Mercúrio";"Suíça";5387;0,011;0,442
"2018";"Mercúrio";"Tcheca, República";139;0;0,011
"2016";"Metais Preciosos - Diversos";"África do Sul";247486;15,389;0,119
"2016";"Metais Preciosos - Diversos";"Alemanha";20002182;685,03;9,621
"2016";"Metais Preciosos - Diversos";"Argentina";50070371;654,152;24,083
"2016";"Metais Preciosos - Diversos";"Austrália";81093;1;0,039
"2016";"Metais Preciosos - Diversos";"Áustria";167913;7,287;0,081
"2016";"Metais Preciosos - Diversos";"Bélgica";37181;0,623;0,018
"2016";"Metais Preciosos - Diversos";"Brasil";142385;0,766;0,068
"2016";"Metais Preciosos - Diversos";"Camboja";1225;0,09;0,001
"2016";"Metais Preciosos - Diversos";"Canadá";20727;0,325;0,01
"2016";"Metais Preciosos - Diversos";"China";4081320;127,746;1,963
"2016";"Metais Preciosos - Diversos";"Cingapura";457850;0,004;0,22
"2016";"Metais Preciosos - Diversos";"Coreia do Sul";590762;4,174;0,284
"2016";"Metais Preciosos - Diversos";"Dinamarca";4846190;197,396;2,331
"2016";"Metais Preciosos - Diversos";"Emirados Árabes Unidos";16923;0;0,008
"2016";"Metais Preciosos - Diversos";"Espanha";245703;7,131;0,118
"2016";"Metais Preciosos - Diversos";"Estados Unidos";39328017;555,95;18,916
"2016";"Metais Preciosos - Diversos";"Finlândia";364;0,039;0
"2016";"Metais Preciosos - Diversos";"França";5765723;179,679;2,773
"2016";"Metais Preciosos - Diversos";"Hong Kong";841011;2,027;0,405
"2016";"Metais Preciosos - Diversos";"Hungria";84;0,001;0
"2016";"Metais Preciosos - Diversos";"Índia";366982;44,316;0,177
"2016";"Metais Preciosos - Diversos";"Indonésia";402524;4,021;0,194
"2016";"Metais Preciosos - Diversos";"Itália";19008796;102,274;9,143
"2016";"Metais Preciosos - Diversos";"Japão";9747504;148,153;4,688
"2016";"Metais Preciosos - Diversos";"México";2019641;26,588;0,971
"2016";"Metais Preciosos - Diversos";"Países Baixos (Holanda)";679733;48,193;0,327
"2016";"Metais Preciosos - Diversos";"Porto Rico";87558;0,019;0,042
"2016";"Metais Preciosos - Diversos";"Reino Unido";3466046;260,367;1,667
"2016";"Metais Preciosos - Diversos";"Suécia";2155843;98,849;1,037
"2016";"Metais Preciosos - Diversos";"Suíça";4693017;2,809;2,257
"2016";"Metais Preciosos - Diversos";"Tailândia";20468110;428,352;9,845
"2016";"Metais Preciosos - Diversos";"Taiwan (Formosa)";22748;0,667;0,011
"2016";"Metais Preciosos - Diversos";"Tcheca, República";17840356;283,966;8,581
"2016";"Metais Preciosos - Diversos";"Turquia";649;0,056;0
"2017";"Metais Preciosos - Diversos";"África do Sul";25715;0,499;0,01
"2017";"Metais Preciosos - Diversos";"Alemanha";25841582;606,659;10,512
"2017";"Metais Preciosos - Diversos";"Argentina";70517607;845,815;28,686
"2017";"Metais Preciosos - Diversos";"Austrália";124446;2,026;0,051
"2017";"Metais Preciosos - Diversos";"Áustria";487396;21,723;0,198
"2017";"Metais Preciosos - Diversos";"Belarus";2389;0,04;0,001
"2017";"Metais Preciosos - Diversos";"Bélgica";2204525;23,459;0,897
"2017";"Metais Preciosos - Diversos";"Brasil";3807;0,002;0,002
"2017";"Metais Preciosos - Diversos";"Canadá";27620;0,093;0,011
"2017";"Metais Preciosos - Diversos";"Chile";896;0,001;0
"2017";"Metais Preciosos - Diversos";"China";6924175;286,33;2,817
"2017";"Metais Preciosos - Diversos";"Cingapura";244405;0,002;0,099
"2017";"Metais Preciosos - Diversos";"Coreia do Sul";170302;0,372;0,069
"2017";"Metais Preciosos - Diversos";"Dinamarca";4118495;174,593;1,675
"2017";"Metais Preciosos - Diversos";"Egito";1886;0,283;0,001
"2017";"Metais Preciosos - Diversos";"Espanha";336665;0,652;0,137
"2017";"Metais Preciosos - Diversos";"Estados Unidos";50546446;808,455;20,562
"2017";"Metais Preciosos - Diversos";"Finlândia";157;0,019;0
"2017";"Metais Preciosos - Diversos";"França";6459236;169,499;2,628
"2017";"Metais Preciosos - Diversos";"Grécia";3465;0,001;0,001
"2017";"Metais Preciosos - Diversos";"Hong Kong";623679;4,072;0,254
"2017";"Metais Preciosos - Diversos";"Índia";475637;75,303;0,193
"2017";"Metais Preciosos - Diversos";"Indonésia";755594;6,826;0,307
"2017";"Metais Preciosos - Diversos";"Itália";23421466;99,506;9,528
"2017";"Metais Preciosos - Diversos";"Japão";6800366;102,95;2,766
"2017";"Metais Preciosos - Diversos";"Líbano";7540;0,002;0,003
"2017";"Metais Preciosos - Diversos";"Malásia";1116;0,005;0
"2017";"Metais Preciosos - Diversos";"México";941132;12,062;0,383
"2017";"Metais Preciosos - Diversos";"Nepal";1125;0,011;0
"2017";"Metais Preciosos - Diversos";"Noruega";122;0,001;0
"2017";"Metais Preciosos - Diversos";"Países Baixos (Holanda)";324186;6,337;0,132
"2017";"Metais Preciosos - Diversos";"Porto Rico";227547;0,036;0,093
"2017";"Metais Preciosos - Diversos";"Portugal";925;0,011;0
"2017";"Metais Preciosos - Diversos";"Reino Unido";1045568;39,503;0,425
"2017";"Metais Preciosos - Diversos";"Rússia";439;0;0
"2017";"Metais Preciosos - Diversos";"Sérvia";595;0,001;0
"2017";"Metais Preciosos - Diversos";"Suécia";1279995;32,088;0,521
"2017";"Metais Preciosos - Diversos";"Suíça";4827800;3,518;1,964
"2017";"Metais Preciosos - Diversos";"Tailândia";7662026;144,47;3,117
"2017";"Metais Preciosos - Diversos";"Taiwan (Formosa)";87296;3,751;0,036
"2017";"Metais Preciosos - Diversos";"Tcheca, República";29270337;487,212;11,907
"2017";"Metais Preciosos - Diversos";"Uruguai";29123;0,042;0,012
"2017";"Metais Preciosos - Diversos";"Vietnã";3236;0,004;0,001
"2018";"Metais Preciosos - Diversos";"África do Sul";573394;28,775;0,212
"2018";"Metais Preciosos - Diversos";"Alemanha";33172641;772,76;12,264
"2018";"Metais Preciosos - Diversos";"Argentina";92256215;1009,978;34,106
"2018";"Metais Preciosos - Diversos";"Austrália";100089;1,812;0,037
"2018";"Metais Preciosos - Diversos";"Áustria";675157;33,639;0,25
"2018";"Metais Preciosos - Diversos";"Bélgica";1586644;11,516;0,587
"2018";"Metais Preciosos - Diversos";"Brasil";10711;0,005;0,004
"2018";"Metais Preciosos - Diversos";"Canadá";25130;0,036;0,009
"2018";"Metais Preciosos - Diversos";"Chile";3210;0,07;0,001
"2018";"Metais Preciosos - Diversos";"China";5754785;212,908;2,127
"2018";"Metais Preciosos - Diversos";"Cingapura";166655;0,001;0,062
"2018";"Metais Preciosos - Diversos";"Coreia do Sul";454707;6,918;0,168
"2018";"Metais Preciosos - Diversos";"Dinamarca";6967283;358,395;2,576
"2018";"Metais Preciosos - Diversos";"El Salvador";21754;0,169;0,008
"2018";"Metais Preciosos - Diversos";"Emirados Árabes Unidos";114804;0,004;0,042
"2018";"Metais Preciosos - Diversos";"Eslovênia";103;0;0
"2018";"Metais Preciosos - Diversos";"Espanha";349071;1,428;0,129
"2018";"Metais Preciosos - Diversos";"Estados Unidos";69840788;1067,098;25,819
"2018";"Metais Preciosos - Diversos";"Finlândia";31;0,001;0
"2018";"Metais Preciosos - Diversos";"França";6422964;196,205;2,374
"2018";"Metais Preciosos - Diversos";"Grécia";4832;0;0,002
"2018";"Metais Preciosos - Diversos";"Hong Kong";733828;1,324;0,271
"2018";"Metais Preciosos - Diversos";"Hungria";235;0,002;0
"2018";"Metais Preciosos - Diversos";"Índia";427490;33,992;0,158
"2018";"Metais Preciosos - Diversos";"Indonésia";209484;6,069;0,077
"2018";"Metais Preciosos - Diversos";"Itália";20781460;87,633;7,683
"2018";"Metais Preciosos - Diversos";"Japão";7426778;106,655;2,746
"2018";"Metais Preciosos - Diversos";"Líbano";5801;0;0,002
"2018";"Metais Preciosos - Diversos";"Malásia";8067722;74,859;2,983
"2018";"Metais Preciosos - Diversos";"Nepal";3524;0,121;0,001
"2018";"Metais Preciosos - Diversos";"Países Baixos (Holanda)";312403;31,967;0,115
"2018";"Metais Preciosos - Diversos";"Paquistão";486;0;0
"2018";"Metais Preciosos - Diversos";"Porto Rico";93844;0,015;0,035
"2018";"Metais Preciosos - Diversos";"Reino Unido";959553;30,21;0,355
"2018";"Metais Preciosos - Diversos";"Rússia";138;0;0
"2018";"Metais Preciosos - Diversos";"Sérvia";1467;0,002;0,001
"2018";"Metais Preciosos - Diversos";"Suécia";1587755;40,718;0,587
"2018";"Metais Preciosos - Diversos";"Suíça";5660644;3,749;2,093
"2018";"Metais Preciosos - Diversos";"Tailândia";5609860;101,882;2,074
"2018";"Metais Preciosos - Diversos";"Taiwan (Formosa)";76063;3,447;0,028
"2018";"Metais Preciosos - Diversos";"Venezuela";34200;0,342;0,013
"2018";"Metais Preciosos - Diversos";"Vietnã";4620;0,006;0,002
"2016";"Mica";"Alemanha";550439;546,853;10,252
"2016";"Mica";"Argentina";21;0;0
"2016";"Mica";"Áustria";902553;36,464;16,81
"2016";"Mica";"Bélgica";22610;1,304;0,421
"2016";"Mica";"China";793252;364,261;14,774
"2016";"Mica";"Cingapura";3268;0,175;0,061
"2016";"Mica";"Coreia do Sul";44089;5,663;0,821
"2016";"Mica";"Dinamarca";284;0,002;0,005
"2016";"Mica";"Espanha";227666;497,223;4,24
"2016";"Mica";"Estados Unidos";2097920;641,406;39,073
"2016";"Mica";"Finlândia";23;0;0
"2016";"Mica";"França";9901;2,102;0,184
"2016";"Mica";"Hong Kong";510;0,085;0,009
"2016";"Mica";"Índia";241943;247,16;4,506
"2016";"Mica";"Israel";15259;0,156;0,284
"2016";"Mica";"Itália";8983;0,344;0,167
"2016";"Mica";"Japão";250758;26,413;4,67
"2016";"Mica";"Malásia";1394;0,153;0,026
"2016";"Mica";"Noruega";9232;8,8;0,172
"2016";"Mica";"Países Baixos (Holanda)";1697;0,054;0,032
"2016";"Mica";"Reino Unido";56874;4,262;1,059
"2016";"Mica";"Romênia";1078;0,043;0,02
"2016";"Mica";"Suécia";30579;0,604;0,57
"2016";"Mica";"Suíça";69122;2,485;1,287
"2016";"Mica";"Tcheca, República";24978;1,327;0,465
"2016";"Mica";"Uruguai";4756;2;0,089
"2017";"Mica";"Alemanha";646470;569,685;12,414
"2017";"Mica";"Austrália";35657;1,891;0,685
"2017";"Mica";"Áustria";979331;37,058;18,806
"2017";"Mica";"Bélgica";24489;0,934;0,47
"2017";"Mica";"Brasil";134727;5,462;2,587
"2017";"Mica";"China";543605;354,666;10,439
"2017";"Mica";"Cingapura";15700;0,454;0,301
"2017";"Mica";"Coreia do Sul";30978;4,057;0,595
"2017";"Mica";"Emirados Árabes Unidos";1705;0,009;0,033
"2017";"Mica";"Espanha";241233;434,014;4,632
"2017";"Mica";"Estados Unidos";1777369;568,817;34,131
"2017";"Mica";"Finlândia";138;0;0,003
"2017";"Mica";"França";20087;2,113;0,386
"2017";"Mica";"Índia";191417;179,092;3,676
"2017";"Mica";"Israel";846;0,011;0,016
"2017";"Mica";"Itália";28773;1,891;0,553
"2017";"Mica";"Japão";200524;32,958;3,851
"2017";"Mica";"Malásia";946;0,22;0,018
"2017";"Mica";"Noruega";9453;8;0,182
"2017";"Mica";"Países Baixos (Holanda)";1861;2;0,036
"2017";"Mica";"Reino Unido";166826;25,013;3,204
"2017";"Mica";"Romênia";1539;0,029;0,03
"2017";"Mica";"Suécia";28524;0,531;0,548
"2017";"Mica";"Suíça";93572;3,41;1,797
"2017";"Mica";"Tcheca, República";31697;0,807;0,609
"2018";"Mica";"Alemanha";762381;572,551;11,884
"2018";"Mica";"Argentina";3;0;0
"2018";"Mica";"Áustria";1090238;49,478;16,994
"2018";"Mica";"Bélgica";31508;1,366;0,491
"2018";"Mica";"Canadá";1249;0,015;0,019
"2018";"Mica";"China";723635;361,399;11,28
"2018";"Mica";"Cingapura";6894;0,307;0,107
"2018";"Mica";"Coreia do Sul";130313;20,392;2,031
"2018";"Mica";"Espanha";208097;480,886;3,244
"2018";"Mica";"Estados Unidos";2397273;543,599;37,368
"2018";"Mica";"Finlândia";8;0;0
"2018";"Mica";"França";18301;2,468;0,285
"2018";"Mica";"Índia";161112;98,024;2,511
"2018";"Mica";"Israel";3758;0,083;0,059
"2018";"Mica";"Itália";30593;1,547;0,477
"2018";"Mica";"Japão";271900;44,45;4,238
"2018";"Mica";"Países Baixos (Holanda)";501;0,5;0,008
"2018";"Mica";"Portugal";2237;0,002;0,035
"2018";"Mica";"Reino Unido";220022;20,908;3,43
"2018";"Mica";"San Marino";56;0,001;0,001
"2018";"Mica";"Suécia";46408;0,794;0,723
"2018";"Mica";"Suíça";291637;13,465;4,546
"2018";"Mica";"Tcheca, República";17128;0,384;0,267
"2016";"Minerais Abrasivos - Diversos";"África do Sul";357199;50,157;0,349
"2016";"Minerais Abrasivos - Diversos";"Alemanha";10424397;1172,174;10,177
"2016";"Minerais Abrasivos - Diversos";"Argentina";4351100;612,156;4,248
"2016";"Minerais Abrasivos - Diversos";"Austrália";56617;110,411;0,055
"2016";"Minerais Abrasivos - Diversos";"Áustria";3099469;379,395;3,026
"2016";"Minerais Abrasivos - Diversos";"Belarus";3829;0,64;0,004
"2016";"Minerais Abrasivos - Diversos";"Bélgica";78071;3,19;0,076
"2016";"Minerais Abrasivos - Diversos";"Brasil";28826;3,916;0,028
"2016";"Minerais Abrasivos - Diversos";"Bulgária";950;0,172;0,001
"2016";"Minerais Abrasivos - Diversos";"Canadá";5674094;719,882;5,539
"2016";"Minerais Abrasivos - Diversos";"Chile";6182;1,428;0,006
